hill_DensityBasedClustering4minfeature.OBJECTID,hill_DensityBasedClustering4minfeature.SOURCE_ID,cluster,hill_DensityBasedClustering4minfeature.PROB,hill_DensityBasedClustering4minfeature.OUTLIER,hill_DensityBasedClustering4minfeature.EXEMPLAR,hill_DensityBasedClustering4minfeature.STABILITY,hill_DensityBasedClustering4minfeature.COLOR_ID,hill.FID,Suffix,Placename,State,Lat,Long
2100,2099,222,0.979424825,0.020575175,0,0.01288378,3,2099,hill,Oak Hill,PA,39.782051,-76.0896724
2101,2100,222,1,0,1,0.01288378,3,2100,hill,Penn Hill,PA,39.7806606,-76.1788425
2102,2101,121,0.966759684,0.033240316,0,0.202511404,4,2101,hill,Point Hill,PA,41.4017248,-79.8211657
2103,2102,102,0.761961582,0.238038418,0,0.022711374,6,2102,hill,Red Hill,PA,41.2575823,-76.2688237
2104,2103,201,1,0,1,0.018613871,2,2103,hill,Rockhill,PA,39.9625994,-76.362461
2106,2105,85,1,0,1,0.018135462,3,2105,hill,South Hill,PA,41.8359083,-76.2635446
2107,2106,85,1,0,1,0.018135462,3,2106,hill,Spring Hill,PA,41.7028532,-76.1849309
2108,2107,121,0.095835398,0.904164602,0,0.202511404,4,2107,hill,Squirrel Hill,PA,41.0386755,-79.4117095
2110,2109,201,0.961361213,0.038638787,0,0.018613871,2,2109,hill,Stone Hill,PA,39.9542663,-76.3530161
2111,2110,222,1,0,1,0.01288378,3,2110,hill,Summerhill,PA,39.773996,-76.0738383
2113,2112,85,1,0,1,0.018135462,3,2112,hill,Viall Hill,PA,41.6859085,-76.316603
2115,2114,219,0.506104281,0.493895719,0,0.036992835,7,2114,hill,Walnut Hill,PA,40.0970549,-75.0779502
2116,2115,209,0.102726079,0.897273921,0,0.320717827,4,2115,hill,Woodhill,PA,40.2917741,-74.9393334
2117,2116,121,0.095835398,0.904164602,0,0.202511404,4,2116,hill,Zion Hill,PA,41.1395069,-79.5053238
2122,2121,219,1,0,1,0.036992835,7,2121,hill,Ivy Hill,PA,40.0789997,-75.1779543
2124,2123,203,0.391386152,0.608613848,0,0.064189141,4,2123,hill,Gravel Hill,PA,40.3231462,-76.6063568
2125,2124,203,0.76514908,0.23485092,0,0.064189141,4,2124,hill,Cherry Hill,PA,40.2067575,-76.8627506
2126,2125,102,0.536617375,0.463382625,0,0.022711374,6,2125,hill,Dieners Hill,PA,40.7012009,-76.1771642
2127,2126,98,0.674722972,0.325277028,0,0.028453712,8,2126,hill,Painter Hill,PA,41.0422826,-80.3053416
2128,2127,136,0.74645018,0.25354982,0,0.024588122,1,2127,hill,Scenery Hill,PA,40.0859056,-80.0703324
2129,2128,219,0.534234492,0.465765508,0,0.036992835,7,2128,hill,Bayhill,PA,40.1781,-75.295
2130,2129,218,1,0,1,0.046179785,2,2129,hill,Birdwood Hill,PA,39.9409,-75.6038
2131,2130,219,0.485435214,0.514564786,0,0.036992835,7,2130,hill,Cinnamon Hill,PA,40.1049,-75.3716
2132,2131,219,1,0,1,0.036992835,7,2131,hill,Cedarbrook Hill,PA,40.0849,-75.1654
2133,2132,219,0.525630175,0.474369825,0,0.036992835,7,2132,hill,Estates at Cedar Hill,PA,40.1976,-75.2213
2134,2133,219,0.534234492,0.465765508,0,0.036992835,7,2133,hill,Gwynedd Hill,PA,40.1974,-75.2542
2136,2135,200,1,0,1,0.00691163,1,2135,hill,Furnace Hill,PA,40.271634,-75.810803
2138,2137,200,0.900884204,0.099115796,0,0.00691163,1,2137,hill,Wyndham Hill,PA,40.339302,-75.845753
2139,2138,128,0.430240492,0.569759508,0,0.042958849,5,2138,hill,Red Hill,PA,40.530298,-78.43516
2145,2144,165,0.211826655,0.788173345,0,0.122695079,1,2144,hill,Cumberland Hill,RI,41.9745431,-71.4670043
2146,2145,165,0.209133503,0.790866497,0,0.122695079,1,2145,hill,Diamond Hill,RI,41.9878766,-71.4120024
2147,2146,165,0.498975048,0.501024952,0,0.122695079,1,2146,hill,Fruit Hill,RI,41.8500997,-71.4620034
2148,2147,165,0.218337866,0.781662134,0,0.122695079,1,2147,hill,Birch Hill,RI,41.7139893,-71.5245055
2152,2151,165,1,0,1,0.122695079,1,2151,hill,Christian Hill,RI,41.8145446,-71.419779
2153,2152,165,1,0,1,0.122695079,1,2152,hill,Cork Hill,RI,41.819267,-71.4008893
2154,2153,165,1,0,1,0.122695079,1,2153,hill,Fort Hill,RI,41.8128782,-71.3844996
2155,2154,165,1,0,1,0.122695079,1,2154,hill,Foxes Hill,RI,41.816767,-71.3995003
2156,2155,92,0.354248711,0.645751289,0,0.035115484,7,2155,hill,Baker Hill,SC,32.3732476,-81.1212208
2158,2157,113,0.665928923,0.334071077,0,0.012460254,6,2157,hill,Burr Hill,SC,32.9315601,-80.5131576
2159,2158,118,0.615500183,0.384499817,0,0.038535625,4,2158,hill,Canon Hill,SC,33.7862797,-79.1928221
2160,2159,113,1,0,1,0.012460254,6,2159,hill,Grays Hill,SC,32.4935226,-80.7423283
2162,2161,117,1,0,1,0.038362696,3,2161,hill,Miller Hill,SC,32.7187894,-80.0214815
2163,2162,118,1,0,1,0.038535625,4,2162,hill,Pleasant Hill,SC,33.6812784,-79.368109
2164,2163,118,0.476402507,0.523597493,0,0.038535625,4,2163,hill,Red Hill,SC,33.8207264,-79.0189239
2165,2164,159,0.663465017,0.336534983,0,0.027229998,5,2164,hill,Red Hill,SC,34.1690429,-80.411188
2166,2165,118,0.791456288,0.208543712,0,0.038535625,4,2165,hill,Rose Hill,SC,33.5996117,-79.4042223
2167,2166,159,0.470933609,0.529066391,0,0.027229998,5,2166,hill,Shannon Hill,SC,34.2515433,-80.2039591
2168,2167,118,0.610275464,0.389724536,0,0.038535625,4,2167,hill,Spring Hill,SC,33.9404463,-79.0953162
2169,2168,170,1,0,1,0.010671435,3,2168,hill,Zion Hill,SC,34.9834572,-81.8653813
2170,2169,113,1,0,1,0.012460254,6,2169,hill,Catholic Hill,SC,32.776565,-80.6609382
2171,2170,159,0.417229218,0.582770782,0,0.027229998,5,2170,hill,Green Hill,SC,34.4587661,-80.0456231
2173,2172,118,0.573585029,0.426414971,0,0.038535625,4,2172,hill,Poplar Hill,SC,33.992668,-79.0989272
2174,2173,118,1,0,1,0.038535625,4,2173,hill,Williams Hill,SC,33.7240566,-79.3150508
2175,2174,167,0.985441468,0.014558532,0,0.007939366,2,2174,hill,Cravenhill,SC,34.3545882,-81.3967657
2176,2175,170,0.733035436,0.266964564,0,0.010671435,3,2175,hill,Harmony Hill,SC,35.1151273,-81.6484301
2177,2176,123,0.246893941,0.753106059,0,0.032885844,8,2176,hill,Chesnut Hill,SC,34.1153931,-82.5040179
2178,2177,123,0.282324073,0.717675927,0,0.032885844,8,2177,hill,Cedar Hill,SC,33.909013,-82.3331818
2179,2178,117,1,0.562862389,0,0.038362696,3,2178,hill,Cherry Hill,SC,33.22878,-79.9431349
2180,2179,117,0.490737948,0.509262052,0,0.038362696,3,2179,hill,Honey Hill,SC,33.1904459,-79.5756234
2181,2180,117,0.66873967,0.33126033,0,0.038362696,3,2180,hill,Baptist Hill,SC,32.7332333,-80.2687102
2182,2181,118,1,0,1,0.038535625,4,2181,hill,Barnhill,SC,33.7023894,-79.3756092
2183,2182,117,0.900570807,0.099429193,0,0.038362696,3,2182,hill,Berry Hill,SC,32.775732,-80.1725962
2184,2183,129,1,0,1,0.030671358,7,2183,hill,Boyd Hill,SC,34.9395884,-81.0442447
2185,2184,118,0.610275464,0.389724536,0,0.038535625,4,2184,hill,Bunker Hill,SC,33.8337787,-79.2192119
2186,2185,118,0.314665835,0.685334165,0,0.038535625,4,2185,hill,Cherry Hill,SC,33.4182223,-79.6020103
2187,2186,123,0.305352868,0.694647132,0,0.032885844,8,2186,hill,Clarks Hill,SC,33.6709653,-82.1728982
2188,2187,117,1,0,1,0.038362696,3,2187,hill,Cohen Hill,SC,32.856564,-80.0428682
2189,2188,113,0.705044862,0.294955138,0,0.012460254,6,2188,hill,Davis Hill,SC,32.9179492,-80.5426021
2190,2189,117,1,0.121980694,0,0.038362696,3,2189,hill,Deweys Hill,SC,32.8929523,-79.9775871
2191,2190,170,1,0,1,0.010671435,3,2190,hill,Dodd Hill,SC,35.015952,-82.0212177
